X,Y,OBJECTID,GLOBALID,REQUESTID,REQUESTTYPE,REQUESTDATE,STATUS,STREETSEGID,COMMENTS,USERTYPE
-76.991527685935353,38.896834753865377,2658,{1DE92590-12BF-4C03-B3EC-F227FB3997BA},2658,Speeding,2015-07-15T14:01:32.000Z,Unassigned,2604,,Pedestrian
-77.001165816479784,38.931139745002625,3683,{8133D966-9AB7-475B-90AB-7B935F57D6AF},3683,Other Driving Issue,2015-07-22T23:45:04.000Z,Unassigned,5983,Commuters taking left hand turns creates traffic jams every morning here.,Car Driver
-77.047629852120082,38.936740306453629,5109,{AE7C109D-5BCC-490F-A96C-F4058A00BB2D},5109,Other Biking Issue,2015-08-07T17:37:32.000Z,Unassigned,2870,"The turn to get on this bridge is very tight and often times difficult to make as a bicyclist, especially when there are pedestrians or other bicyclists present",Biker
-77.00350363657293,38.921307228316742,8075,{5968BFBA-BB1D-4689-BBBB-CEEBE0ED13DE},8075,Speeding,2015-09-16T21:16:01.000Z,Unassigned,2563,"Drivers often use Bryant St as a cut through from Lincoln to 4th street, often speeding down/up the hill on the 200 block.",Pedestrian
-77.038298895758714,38.931156054414089,7771,{39CF8B17-ED44-43D2-A1D1-76B66FE68B8E},7771,Stop sign running,2015-09-14T17:14:22.000Z,Unassigned,2703,Cars do not stop at the stop-signs.,Biker
-77.015873734528313,38.893593027161657,4616,{DA2E4E44-3D1D-428C-99AC-AE60583B6254},4616,Other Walking Issue,2015-08-03T21:01:59.000Z,Unassigned,10438,"This walkway between the City Municiple Building and the Dept. of Labor is awful. It is falling apart, floods in the rain and freezes over in the winter. Ive turned my ankle way too many times.",Pedestrian
-76.992648022570791,38.896384779879469,2659,{18453A70-14FD-4AD0-BF87-A80DDE412DC4},2659,Speeding,2015-07-15T14:01:47.000Z,Unassigned,10703,,Pedestrian
-77.057391367994214,38.902073958384563,3684,{34CE448B-EEC1-49BE-ADE1-423D0065A689},3684,Poor visibility,2015-07-22T23:45:50.000Z,Unassigned,5759,No signs for Water street on rock creek parkway southbound.,Car Driver
-77.00806442412987,38.918115099656077,8076,{F3FE3061-39D4-4366-BF47-CE24D2C50008},8076,Speeding,2015-09-17T03:16:16.000Z,Unassigned,5363,The unit block of V Street NE is a short cut from Rhode Island Ave or Lincoln Ave to northbound N. Cap. Street. Cars speed down the street extremely fast which is very dangerous.,Pedestrian
-77.038287273669113,38.93074144715861,7772,{64470A66-251D-4AD6-888F-738A203740AD},7772,Stop sign running,2015-09-14T17:15:01.000Z,Unassigned,6925,"Sounth-bound cars peel right, into oncoming bike traffic and through the pedestrian crossing. Major hazard.",Biker
-77.048489452151358,38.924173865234124,5110,{0168430C-5BCA-444A-A4AF-6BE081747062},5110,Other Biking Issue,2015-08-07T17:44:33.000Z,Unassigned,11953,"Even without other pedestrians or bikers this sidewalk has very little room for error as it is very narrow, it feels quite dangerous. The railing cramps you on one side and the other side has a high curb which makes dismounting difficult",Biker
-76.975154250163811,38.893303025087292,962,{23CD310A-2601-47D0-876B-4DA308B527EB},962,Not enough time to cross,2015-07-02T13:05:22.000Z,Unassigned,6175,The cross-walk on the west side of this intersection has only ten seconds to cross a relatively wide stretch of C Street.  This is a fraction of the 20+ seconds available to pedestrians on the east side of the intersection.,Pedestrian
-76.983658866046426,38.878493647362141,2367,{9B0483F7-699C-47BE-94AB-14CC8DDD429E},2367,Other Driving Issue,2015-07-15T11:30:14.000Z,Unassigned,377,"Too many drivers - cops and ambulances included - are driving the wrong way down a one way street. Many use it as a shortcut to get to the McDonalds at the end of the street. There needs to be better signage or more importantly, more enforcement.",Car Driver
-77.003529620900537,38.907244731587468,3959,{16D2BC32-2F6F-497C-B7AB-B9C1A9F8B33B},3959,Double parking,2015-07-28T12:54:39.000Z,Unassigned,13955,Vehicles double park here a lot,Car Driver
-77.016180085522123,38.90039007057544,7773,{65943508-0675-4F9C-B108-6A5CEF352642},7773,Not enough time to cross,2015-09-14T20:18:08.000Z,Unassigned,6678,The crosswalk on Massachusetts and 4th is only 19 seconds and is just enough time for a able bodied person to cross the street safely. For an elderly or handicapped person this is simply not enough time. 30 seconds would seem more appropriate.,Pedestrian
-77.030771535565691,38.895511759273589,5153,{A16E7571-1353-4B23-AB42-D3884DBF6CF7},5153,Cyclist behavior,2015-08-07T20:01:14.000Z,Unassigned,6425,"Some cyclist do not stop when the light is red, esp. with green LEFT arrow.",Biker
-77.023231143738315,38.929048522447957,4617,{B569106E-1F0D-4864-8F95-F16F9F26EDD0},4617,Other Biking Issue,2015-08-03T21:03:50.000Z,Unassigned,2181,"On a Friday night, a driver tried to run us off the road, yelling out the passenger side window and swerving toward one of us as if to try to smash the person with the side of her SUV.",Biker
-76.97369856399277,38.896116264239154,963,{F2528655-5AFD-4864-BFB7-8B53A25B66A7},963,Failure to stop for pedestrians,2015-07-02T13:09:27.000Z,Unassigned,11598,"While there are cross-walks, there are no stop signs.  This is confusing to pedestrians and drivers alike, as they subconsciously assume that E Street traffic will stop at 23rd Place.",Pedestrian
-77.008113143391199,38.914074147724641,8081,{291B01B1-07C9-46C0-94CB-32B8515C9DF5},8081,Stop sign running,2015-09-16T19:42:09.000Z,Unassigned,10613,People blow through this constantly and it is directly across the street from a rec center where kids come and go,Pedestrian
-77.003515706109013,38.90724474011477,3960,{AB9B0A56-EB69-4B3D-911F-CF9B1B4F7C06},3960,Double parking,2015-07-28T12:54:53.000Z,Unassigned,13955,Vehicles double park here a lot,Car Driver
-77.041690803098376,38.902531490246091,2610,{A5B84C59-9888-4F3C-8031-EFCCD083F88E},2610,Red light running,2015-07-15T13:02:41.000Z,Unassigned,8703,Car drivers dont seem to understand that turning right on red means yielding to everyone else first.  They regularly push their way into and past the crosswalk despite the presence of pedestrians and cross car traffic.,Pedestrian
-77.021067090648074,38.9758138448422,7774,{DB3F9E0D-3A67-4359-B4BA-EA917BE9C394},7774,Poor visibility,2015-09-16T01:38:08.000Z,Unassigned,10000,"When heading westbound on Dahlia across Piney Branch, you cant see a thing. You have to pull half way out into the street before you can tell if its actually clear.",Car Driver
-76.986143655994098,38.900205678636134,964,{4DB12B23-51B6-4E85-8161-4C7B9A10236C},964,Other Driving Issue,2015-07-02T13:30:05.000Z,Unassigned,10010,"Entrance to alley and all of the Wylie St alley streets are crumbling, pot holes continue to show up, and city and work vehicles are main contributors to this. You cannot drive or walk safely due to the condition of the streets. They must be repaired",Car Driver
-77.029623666514638,38.9170067326599,5116,{B1815465-5049-4BAA-BDBB-53F827C59D09},5116,Jaywalking,2015-08-07T20:21:19.000Z,Unassigned,11622,,Car Driver
-77.028078622539923,38.931060841009241,4618,{C044614C-2578-4B58-AF1F-C2CA679A0279},4618,Other Biking Issue,2015-08-03T21:04:37.000Z,Unassigned,7835,Bike stolen here! Was parked right outside El Chucho during happy hour when it happened.,Biker
-77.05161110058539,38.923700504767424,2625,{3076759E-0471-4957-BA61-5170B9C6FB2C},2625,Red light running,2015-07-15T13:25:36.000Z,Unassigned,6427,"Cars turning right from Calvert onto Connecticut frequently run this light, putting pedestrians in the crosswalk at danger (particularly those crossing east to west).",Pedestrian
-77.030442616840745,38.927615816429054,8082,{E62E89F8-6859-4C62-89D1-1B6BF4904603},8082,Other Biking Issue,2015-09-16T19:51:17.000Z,Unassigned,5792,I would sell my soul to the devil for a bike lane that spans Columbia Rd. This is a major westbound bike commuter corridor and I see daily rage between roadusers being forced to share the road.,Biker
-77.003515834128578,38.907759904118087,3961,{804F244E-CAF3-4677-8BB2-1EC8C75EB5DF},3961,Double parking,2015-07-28T12:55:14.000Z,Unassigned,13974,Cabs double park here a lot,Biker
-76.988311505749806,38.900748653960676,965,{7AE78FB4-B31D-4159-92BC-4E087086AF5D},965,Other Driving Issue,2015-07-02T13:31:46.000Z,Unassigned,7304,"streets on wylie st, east of 13th street - are in really bad shape. I tripped and fell, and there is gravel everywhere.",Pedestrian
-77.042667308649939,38.909522381445257,5117,{4F0E51AB-7C5B-4C00-BBDE-262FDC9A7020},5117,Jaywalking,2015-08-07T20:25:07.000Z,Unassigned,7579,,Car Driver
-77.017670621153087,38.95333415976576,4619,{69DF660A-18E9-4FC4-85B7-B752452D9F48},4619,Other Driving Issue,2015-08-03T21:06:53.000Z,Unassigned,12821,"Need additional stop sign at entry to 5200 block of 4th St NW traveling northbound from intersection crossing Kansas Av, Hamilton St, and 4th St.",Car Driver
-77.003515857105597,38.907851749626403,3962,{C4A73077-B7F7-4FA2-A1F0-E3D3B4555F05},3962,Other Driving Issue,2015-07-28T12:56:00.000Z,Unassigned,13974,"Cabs make u turns and three point turns in front of this hotel a lot, in order to avoid having to go out on to Florida Ave.  Its dangerous.",Biker
-76.994963555304807,38.895437914265194,2612,{B9918750-A449-4186-A8BE-44661A8BF06A},2612,Red light running,2015-07-15T13:36:06.000Z,Unassigned,6964,Cars going too fast running red lights.,Pedestrian
-77.003489338194953,38.923656512989943,8083,{BF69FB2A-A553-46D9-A4BE-5EBD6230B2BF},8083,Double parking,2015-09-16T19:51:20.000Z,Unassigned,906,"Illegal parking, especially during football games / practice at the school",Car Driver
-77.019908266324265,38.903420524984675,966,{EAD4DFC4-7B05-4713-8E02-BD8741DA1322},966,Failure to stop for pedestrians,2015-07-02T13:32:06.000Z,Unassigned,6079,"Cars on 6th St NW are usually backed up and will run the light to cross NY Ave NW. When crossing 6th St as a pedestrian, cars trying to make a left turn from NY Ave NW have difficulty spotting pedestrians who are crossing 6th.",Pedestrian
-77.038665226267796,38.907250016198674,5118,{CC847608-F22A-425F-A404-4376C33DF929},5118,Stop sign running,2015-08-07T20:26:16.000Z,Unassigned,4138,,Car Driver
-77.006383530593951,38.906454499867017,3970,{52CB9D82-F280-4BDD-B91A-B992F4E6564D},3970,Other Driving Issue,2015-07-28T12:58:42.000Z,Unassigned,488,"This street is too narrow to provide parking on both sides and two way traffic. Often times, only one car can fit at a time, so there is a constant traffic jam here. Its difficult and dangerous.",Biker
-76.992648022570791,38.896384779879469,2613,{0D898887-D9CA-4D6D-9518-0778AE7FADD0},2613,Failure to stop for pedestrians,2015-07-15T13:37:44.000Z,Unassigned,10703,Car fail to heed existing signs to yield for pedestrians.  Please implement the MD Avenue transportation plan.  It would greatly benefit MD avenue and make the whole stretch much safer.,Pedestrian
-77.009049298601937,38.91112886892563,8084,{0D8C8583-4609-4B9E-900F-DCA63464EC08},8084,Poor visibility,2015-09-16T20:08:49.000Z,Unassigned,3172,"This is a very dangerous crosswalk for pedestrians - cars veer right to get on to Lincoln from North Capitol Street at high speeds, usually without signaling or looking for pedestrians.",Pedestrian
-77.032604829035293,38.928308949969882,892,{B02A416F-5BA7-4763-A7E9-9F088355FB8D},892,Other Driving Issue,2015-07-01T21:29:45.000Z,Unassigned,5540,Cars making U turns endanger bikers in both directions - there is no way for them to signal for this and for bikers to anticipate a U turn safely,Biker
-77.048798814526265,38.909636010658019,5119,{3CB92D36-CC2B-4A60-BB6A-190B7E6A4A6C},5119,Jaywalking,2015-08-07T20:34:14.000Z,Unassigned,12110,,Car Driver
-77.01690734059261,38.930783666901206,4620,{3E0E5E51-8E15-41E1-A56B-4F4598BC7990},4620,Accessibility Issue,2015-08-03T21:06:54.000Z,Unassigned,11441,"All along this fast 2 lane road, cars speed and do not yield for bikers. I almost got run over, and yelled out by crazy drivers. This road needs to have speed bumps, be more narrow, and a safer walkable and bikeable throughway between neighborhoods",Biker
-76.966825557416797,38.93784994084384,3963,{720D7BF0-7817-4BD3-9787-50DF9A914B0E},3963,Long wait to cross,2015-07-28T13:00:13.000Z,Unassigned,3836,"I drive through this intersection twice daily on my way from Mount Rainier to my work on U Street, NW.  It is a dangerous intersection and needs a light or something to help control traffic coming both ways on Eastern.  Thank you",Car Driver
-77.009055374564866,38.908329716375569,8085,{4708508D-D150-40AA-B1C4-F867514190FB},8085,Other Driving Issue,2015-09-16T20:50:23.000Z,Unassigned,7156,Need to remove parking spaces in the lane leading up to New York Ave. Causes major traffic delays on North Cap when traffic backs up.,Car Driver
-77.056618157829448,38.904796342106664,893,{BF448B13-2A6E-4FF0-8372-DCD8EA260AE3},893,Other Biking Issue,2015-07-01T21:33:54.000Z,Unassigned,3273,"Difficult to get onto Pennsylvania Ave from the trail here as a cyclist because of awkward, bottlenecked curb cut that veers left. Trail is also very narrow and shared with peds.",Biker
-76.985334097888312,38.90020462854222,2614,{117A6F88-0FBA-4393-8AC1-703FC5677515},2614,Poor visibility,2015-07-15T13:37:45.000Z,Unassigned,14603,It is not clear whether pedestrians can cross or not. I realized that there was a crosswalk halfway down the street towards 15th. It would be great to move the crosswalk here or make it clear to pedestrians to move further down.,Pedestrian
-77.018698035155211,38.932054601551108,4649,{CE459D15-42B2-40F0-9407-D3187F95CBC5},4649,Speeding,2015-08-03T21:08:10.000Z,Unassigned,431,"People speed down Park Place thinking that it is a race track. It is 25 mph but people do not respect this. This should be turned into a one lane slow road, convenient for pedestrians, runners, and bikers. Those are the priority, not lawless drivers.",Pedestrian
-77.048631676615202,38.907246317002354,5120,{4BD3F882-EA06-4943-93E5-DE0E49D96E05},5120,Jaywalking,2015-08-07T20:35:01.000Z,Unassigned,4077,,Car Driver
-76.953643773702495,38.887241148597248,3971,{088DF38A-9886-4987-8D71-EE394131BD3F},3971,Other Driving Issue,2015-07-28T13:13:04.000Z,Unassigned,11085,There are numerous potholes on this street which makes driving hazardous and puts drivers as well as pedestrians potentially in harms way. They also causes damage to cars.,Pedestrian
-77.005886995815516,38.90924179426554,8086,{A1752A2B-C264-4712-9897-8C4EA2F6AC88},8086,Other Driving Issue,2015-09-16T20:52:58.000Z,Unassigned,12959,This is the most dysfunctional intersection in the whole city. Get rid of the crazy Wendys and build a functioning traffic pattern.,Car Driver
-77.019472834322087,38.931930381076988,4650,{BA216B8E-88D6-4E7A-89C8-90DD828342E8},4650,Double parking,2015-08-03T21:09:14.000Z,Unassigned,431,"People double park, even though spots are open on the street.",Pedestrian
-77.057011462497428,38.902274454262376,896,{4B4990EA-20B0-4743-95D6-D95D64DDB2DD},896,Poor visibility,2015-07-01T22:07:52.000Z,Unassigned,9755,"Narrow, winding bike path very close to busy traffic under the bridge here.",Biker
-76.993754047674017,38.896156332607184,2615,{2E745577-787C-4C1C-9BE5-F7CE82C447F6},2615,Poor visibility,2015-07-15T13:39:20.000Z,Unassigned,59,Terribly dangerous crzay intersection for pedestrians.  Speeding drivers swerving onto E street are very dangerous.,Pedestrian
-76.972764581396433,38.874584416231642,3964,{32E20ABF-4E50-4955-96EA-2A2C70693779},3964,Other Biking Issue,2015-07-28T13:13:26.000Z,Unassigned,8195,"The approaches to the Sousa bridge need to be improved for bikes and pedestrians. The sidewalks, ramps and crosswalks are either in poor condition or non-existent.  This is unsafe for bikes/peds and discourages connectivity btwn e and w of the River.",Biker
-77.006981030391387,38.918012018629263,8087,{5C73DFC8-F75E-4604-A249-6AFFA0862DDE},8087,Other Driving Issue,2015-09-17T03:18:59.000Z,Unassigned,1749,"The crosswalk sign here is constantly being run over and dislodged, causing problems. This isnt a heavy pedestrian area and the nature of this turn make the crosswalk sign Ill placed. The sign should be removed.",Car Driver
-77.032901878817967,38.928796646182924,5201,{E3C91D7D-4871-415F-BCBE-B94EAEF6906A},5201,Jaywalking,2015-08-07T20:46:39.000Z,Unassigned,7973,,Car Driver
-77.036330325513703,38.919190228602787,4645,{A26F606A-F62E-4B15-B134-E33607AC1EB4},4645,Failure to stop for pedestrians,2015-08-03T14:08:32.000Z,Unassigned,12744,"Drivers turning left onto Florida Avenue from 16th Street proceed as if they have a green arrow even after it has changed to a solid green light, creating a danger to pedestrians, who have the right of way.",Pedestrian
-77.014083629266366,38.912949079563099,913,{35BDE26C-096A-482B-B2BB-D21DE3B2FCF2},913,Failure to stop for pedestrians,2015-07-01T22:41:32.000Z,Unassigned,6012,This isnt a comfortable crossing at any time of day.  Drivers ignore crosswalk.,Pedestrian
-76.993760863390875,38.898878602111402,2616,{5D15979A-0E12-466D-9676-BB99659DDB36},2616,Stop sign running,2015-07-15T13:39:47.000Z,Unassigned,6256,,Pedestrian
-76.988115674091162,38.940627677332053,3965,{3603A2F9-4D80-4F5D-A193-CCC2CB636F13},3965,Other Driving Issue,2015-07-28T13:46:12.000Z,Unassigned,4006,Timing of the lights at this intersection needs to be adjusted.  People are either running the North/South light or blocking the East/West intersections,Car Driver
-77.00539956820333,38.896138510097281,8097,{173FC0CF-B0C9-4755-A012-3B0783F0317F},8097,Blocking the crosswalk,2015-09-17T15:06:49.000Z,Unassigned,4618,The location is not correct but cant move it closer Union Station. The crosswalk to get to columbus circle is almost always blocked by queuing cars. The drivers do not pay attention to pedestrians as they are looking at people directing traffic.,Pedestrian
-77.042892918628283,38.988536133482157,5186,{FCE9AC2B-3CFE-4E27-9B75-D6C4CCACEA2A},5186,Accessibility Issue,2015-08-08T01:00:44.000Z,Unassigned,7761,The sidewalk suddenly ends and without  ramp to the street,Pedestrian
-76.997009970051153,38.894793769102563,916,{23A6E9B7-E66B-4974-8C9D-33EC051E94E4},916,Other Driving Issue,2015-07-02T00:36:48.000Z,Unassigned,7693,"When turning right, motorists cut across bike lane without looking, forcing cyclists into the bollards.",Biker
-76.989212252168727,38.866118668508705,4879,{28D48617-8101-47FB-B446-7174B10FDA91},4879,Other Driving Issue,2015-08-04T01:11:43.000Z,Unassigned,2351,Cars park on MLK during rush hour which clogs the street.  This leaves one lane each way for all drivers.  Parking should be prohibited on MLK during certain hours.,Car Driver
-76.996168496093802,38.894947430918798,2617,{5F85AC53-2AF9-4EC7-BDE8-AB32FE551EA4},2617,Failure to stop for pedestrians,2015-07-15T13:40:47.000Z,Unassigned,10330,Cars fail to yield to pedestrians crossing the street.,Pedestrian
-77.043930238910434,38.991665148389252,5187,{F2871BB2-9814-4C8E-AFE6-B8A0C6C7F06C},5187,Accessibility Issue,2015-08-08T01:17:49.000Z,Unassigned,12934,no sidewalks on either side ofn the street,Pedestrian
-76.973989134896925,38.943018731143873,3972,{718ED174-FE51-4A78-9C13-1C03A4D1284B},3972,Other Driving Issue,2015-07-28T13:47:13.000Z,Unassigned,9123,Remove the extra light at Varnum and Eastern. waste,Car Driver
-76.986464739681438,38.865207093024317,4860,{FCD67228-6A91-4595-A2DA-D7C4BC11C370},4860,Other Driving Issue,2015-08-04T01:13:22.000Z,Unassigned,12109,The street should be zoned like the 1200 and 1300 block of V Street.   There are too many non residents that steal valuable street parking from homeowners,Car Driver
-77.036507799852757,38.914839991551574,929,{0BEF6EC6-ECDB-45DE-B05E-51CB442D83EF},929,Failure to stop for pedestrians,2015-07-02T03:37:19.000Z,Unassigned,6977,Needs striped crosswalk and signage for uncontrolled intersection at 16th and Swann.,Pedestrian
-77.042453766669013,38.987725593679833,5202,{C529E968-2115-425B-8FDD-BB5BDF1B9DFE},5202,Other Biking Issue,2015-08-08T01:28:06.000Z,Unassigned,1581,"This is a major route from rock Creek Park, Wise Road, and the Crescent Trail, but there is no bike lane, sharrow, or signage for cyclists.",Biker
-77.013274874586628,38.886918824992463,8098,{4EFEF7B4-EA56-4980-92C2-D587939B0C71},8098,Blocking the bikebox,2015-09-17T15:38:03.000Z,Unassigned,8787,"Good grief, a six-eight lane road with no bicycle facilities.",Car Driver
-77.000571725818489,38.922378099013621,3966,{A7B7D8ED-2E2B-4D72-959C-9488B308E547},3966,Failure to stop for pedestrians,2015-07-28T13:47:17.000Z,Unassigned,6668,,Pedestrian
-76.993753757030632,38.895868289164767,2618,{85384800-D047-4FA3-A41D-6F233DC6C955},2618,Long distance to cross,2015-07-15T13:42:54.000Z,Unassigned,573,Long poorly marked crossing.,Pedestrian
-76.986052129497537,38.866949688743645,4861,{33963E90-98B7-4B03-BC1A-101F7EF07DFB},4861,Other Driving Issue,2015-08-04T01:15:33.000Z,Unassigned,13136,Parking on Good Hope should be prohibited during certain hours.  Parking on Good Hope during rush hour causes major traffic issues,Car Driver
-77.014344793993317,38.905659185811018,967,{848E88DB-0212-4A71-8F6F-13E158D2B1C2},967,Poor visibility,2015-07-02T13:33:25.000Z,Unassigned,9603,Many people cross diagonally here. Cars from NY Ave NW have difficulty spotting pedestrians due to many improperly parked vehicles that reduce visibility of sidewalks and people.,Pedestrian
-77.039989633037408,38.993188236175975,5203,{540711AC-5860-448B-AD7D-16A0BD8533CD},5203,Jaywalking,2015-08-08T01:30:55.000Z,Unassigned,2624,"Sidewalks are needed, but absent",Pedestrian
-77.012994943340189,38.886680548754214,8099,{E6F549DF-727A-4C26-9389-5636DC160219},8099,Speeding,2015-09-17T15:38:38.000Z,Unassigned,5297,"Hey DDOT, design a road to look like a highway and guess what car drivers will do.  Slow this road down, make it multimodal.",Biker
-76.992847232231696,38.877226422645592,3458,{32EC3A73-3602-4080-8D76-008543CD6AD2},3458,Accessibility Issue,2015-07-20T13:03:47.000Z,Unassigned,8847,the curb cut to the Virginia Ave Park was removed more than 2 years ago and needs to be replaced,Pedestrian
-76.991529693421228,38.89733538398788,2619,{73B94205-2697-488F-B3A6-8EC6224CE3CC},2619,Failure to stop for pedestrians,2015-07-15T13:45:33.000Z,Unassigned,271,Cars fail to yield to pedestrians from every direction.,Pedestrian
-77.064231425883463,38.945407640158805,968,{9995AA50-F2B9-46C6-A1F0-591026BECE96},968,Red light running,2015-07-02T13:34:03.000Z,Unassigned,11166,The redlight at windom and conn heading northbound on conn is hard to see causing drivers to run the redlight.,Pedestrian
-77.009453491099492,38.83906800426206,4880,{1520F5E9-A4CA-4002-890D-75F913A771A1},4880,Other Driving Issue,2015-08-04T02:22:20.000Z,Unassigned,583,Very unsafe exit to get onto malcolm x ave.,Car Driver
-77.015832388263519,38.972546122519432,5204,{F06336E6-6CE5-44E4-92CC-6CF6249DE5DE},5204,Speeding,2015-08-08T01:40:19.000Z,Unassigned,1385,Theres no crosswalk here and drivers speed through to cut around/avoid Blair. Its very dangerous and unpleasant for pedestrians or those who are elderly or with small children.,Pedestrian
-77.048179664561914,38.911295220022467,3475,{9FDEDE14-1DAC-45B1-993B-8FCCCFE131FD},3475,Other Walking Issue,2015-07-20T13:48:51.000Z,Unassigned,10015,The pedestrian signal for southbound (westbound?) peds crossing Mass Ave is blocked by a sign. Move the sign back a couple of feet.,Pedestrian
-76.983559063489878,38.900047982797822,2620,{35A84ACE-24B1-4A73-87C5-EF8921553782},2620,Other Driving Issue,2015-07-15T13:47:07.000Z,Unassigned,587,This is a really bad stop for drivers. It is VERY confusing if you are driving and want to go onto Blandensburg to know which way to go.,Pedestrian
-77.012164193513158,38.906438760955623,969,{204E0FD3-1B56-4EEA-A853-40E6C4126544},969,Poor visibility,2015-07-02T13:35:21.000Z,Unassigned,10637,"Pedestrian signal timers are routinely hit by trucks turning from NY Ave NW onto 1st St NW. Timers have always been hit and turned askew, therefore not visible to pedestrians. Submitted multiple 311 tickets. They get fixed and routinely hit again.",Pedestrian
-77.0185608701223,38.890594299448146,8100,{69B72C61-523F-4CF2-8AB0-D68B579FF3F3},8100,Blocking the bikebox,2015-09-17T15:39:29.000Z,Unassigned,9177,Things DDOT thinks are more important than providing a bike facility here: TWO lanes of parking.  So bikers have to deal with cars trying to pass them with no space in the one remaining lane.,Biker
-76.993137434244957,38.904008094655673,2621,{6B1575D0-C349-4B46-84DB-C7AD804BE29B},2621,Not enough time to cross,2015-07-15T13:48:24.000Z,Unassigned,11742,,Pedestrian
-77.021676826498478,38.897345576724703,3476,{4D9E8D6A-9B74-41A2-9C8B-EE3B78CA4481},3476,Jaywalking,2015-07-20T14:49:54.000Z,Unassigned,3935,"There is a light here but peds will start to cross when there is a blinking red hand. That leaves no time for cars to turn, either right from 7th heading north, or left from 7th heading south. The drivers grow impatient and try to slip between peds.",Biker
-76.976868761501635,38.892013560194414,957,{F490C8A2-E272-4F46-BF3D-F7C01FCC2AD7},957,Other Driving Issue,2015-07-02T13:36:25.000Z,Unassigned,1825,There is a tree just outside of 1909 Constitution Ave NE between the sidewalk and road that is 4/5 dead.  A large branch fell off and is now in the road.  The rest of the tree appears to be likely to fall down soon.,Car Driver
-76.996078884085506,38.847029119148289,4862,{63D876B9-E21C-4B1D-9188-8E4237A9433B},4862,Other Biking Issue,2015-08-04T02:24:22.000Z,Unassigned,11050,There is no room for bicyclist anywhere along Martin Luther King Ave.,Biker
-77.041103692010381,38.899395318973284,8101,{026B7735-C2C1-4907-A274-36014DC4E60F},8101,Double parking,2015-09-17T15:40:41.000Z,Unassigned,12067,Its a plague,Biker
-77.019933771469638,38.957400723814892,5161,{6C04A8F6-A928-4DB6-B7DF-2FAE744BB145},5161,Poor visibility,2015-08-08T17:28:57.000Z,Unassigned,2480,If Im driving along Longfellow to he intersection with 5th Street its very tough to see if cars are coming along 5th.  Lots near accidents and accidents here. Should be a 3 way stop. Or at least have speed bumps on 5th St NW.,Car Driver
-76.992648022570791,38.896384779879469,2622,{A002ECE0-F232-4FBF-98E7-9259113C048F},2622,Long distance to cross,2015-07-15T13:52:16.000Z,Unassigned,10703,Long and difficult to cross.  Cars do not yield.,Pedestrian
-77.016182074270958,38.904785913931427,970,{C5BF54F3-BE94-4FA0-8EA4-39DF41224EA7},970,Long wait to cross,2015-07-02T13:38:12.000Z,Unassigned,6686,Too long of a wait for pedestrians to cross NY Ave. Also very dangerous with cars running red lights to avoid waiting longer to get onto 395.,Pedestrian
-77.018934032200349,38.904134404457146,3477,{F89580CF-10CD-4499-98EE-FE16A53C983F},3477,Not enough time to cross,2015-07-20T15:21:21.000Z,Unassigned,10596,"To go north-south, pedestrians have to cross L st to one island, and then another island after NY ave, and then finally get to the other side of L St.  They are given 17 seconds, necessitating a wait at an island next to speeding cars.  Hell.",Pedestrian
-76.994963051915562,38.898911790163147,2623,{44024589-B96C-410D-BC11-F9F9FB83A7A3},2623,Other Walking Issue,2015-07-15T13:53:35.000Z,Unassigned,10435,Crosswalk in bad shape.  Please repaint.,Pedestrian
-76.997403670418564,38.8450965450319,4881,{A17BF632-0BD1-478F-8A50-C5FFC5078946},4881,Other Walking Issue,2015-08-04T02:29:01.000Z,Unassigned,2713,"Very dangerous area for all humans. Open air drug park, massive homeless and mentally ill population. Liquour store, popeyes chicken and drug park make up this corner. Disgusting and dangerous! A health and welfare failure.",Pedestrian
-77.044171131396894,38.909902953066009,5162,{C8104B79-075E-471B-AA41-430AB34C6F6E},5162,Jaywalking,2015-08-10T12:44:48.000Z,Unassigned,9344,Pedestrians coming up from Dupont circle Metro Station cross the street against light when oncoming traffic has a green turn arrow. Pedestrians also routinely cross in the middle of the block.,Biker
-77.006674190609459,38.926961703099145,971,{C16E1EFE-3F73-4585-82D3-E1AA5208F5D6},971,Failure to stop for pedestrians,2015-07-02T13:42:22.000Z,Unassigned,12682,"Drivers frequently speed when approaching right turn onto Franklin St. NE, often not seeing pedestrians til the last minute due to a big tree blinding the pedestrian crossing and speeding.",Pedestrian
-77.044875433353539,38.912612648294129,3462,{5BBE0F9B-E6F5-4741-BDB7-050AC28A9616},3462,Other Walking Issue,2015-07-20T15:43:49.000Z,Unassigned,1717,Intersection of Connecticut NB/20 St/R St needs to be redesigned for peds. indirect multi-stage crossing to continue along CT Av. Confusing signal pattern+NB drivers going too fast turning onto 20th St.,Pedestrian
-77.034570174068477,38.906566122825041,8102,{7DDDA98A-E54A-4A8B-B3A4-0C3B3754A188},8102,Blocking the bikebox,2015-09-17T15:59:23.000Z,Unassigned,746,During rush hour cars sit in the intersection after their green light cycle terminates blocking both cars and bikes. You should pursue using cameras at this intersection to enforce the law.,Biker
-76.993761155349262,38.89201862838717,2624,{984AE470-CA53-4331-A245-7FBFA66DDB46},2624,Blocking the crosswalk,2015-07-15T13:55:10.000Z,Unassigned,11855,Cars block the cross walk here constantly in the morning/evening rush.  Pedestrians forced to cross in traffic.,Pedestrian
